Date,Open,High,Low,Close,Adj Close,Volume
5/29/2018,0.75466,0.755401,0.751021,0.754774,0.754774,0
5/30/2018,0.748447,0.757461,0.748335,0.748167,0.748167,0
5/31/2018,0.757209,0.759301,0.75539,0.757117,0.757117,0
6/1/2018,0.756144,0.756911,0.751936,0.756212,0.756212,0
6/4/2018,0.756922,0.766642,0.756922,0.756882,0.756882,0
6/5/2018,0.765287,0.76558,0.759549,0.765404,0.765404,0
6/6/2018,0.762486,0.767813,0.762428,0.762462,0.762462,0
6/7/2018,0.766342,0.767283,0.762776,0.766577,0.766577,0
6/8/2018,0.761458,0.762718,0.756144,0.761441,0.761441,0
6/11/2018,0.760202,0.762253,0.75963,0.76019,0.76019,0
6/12/2018,0.760479,0.762486,0.758668,0.760462,0.760462,0
6/13/2018,0.757404,0.761093,0.755744,0.757576,0.757576,0
6/14/2018,0.75683,0.757518,0.751033,0.757071,0.757071,0
6/15/2018,0.746503,0.747999,0.744651,0.746547,0.746547,0
6/18/2018,0.74397,0.745434,0.741785,0.743992,0.743992,0
6/19/2018,0.740521,0.742556,0.734862,0.740357,0.740357,0
6/20/2018,0.739098,0.740905,0.737061,0.738825,0.738825,0
6/21/2018,0.737191,0.739208,0.734646,0.737409,0.737409,0
6/22/2018,0.73779,0.744214,0.737708,0.737898,0.737898,0
6/25/2018,0.743826,0.744103,0.739847,0.743837,0.743837,0
6/26/2018,0.740905,0.742501,0.738225,0.74096,0.74096,0
6/27/2018,0.739098,0.740763,0.736269,0.739169,0.739169,0
6/28/2018,0.734187,0.736323,0.73303,0.734322,0.734322,0
6/29/2018,0.7347,0.740192,0.733622,0.734646,0.734646,0
7/2/2018,0.739864,0.739919,0.731315,0.739864,0.739864,0
7/3/2018,0.733837,0.740412,0.731722,0.733891,0.733891,0
7/4/2018,0.737844,0.742225,0.737572,0.737844,0.737844,0
7/5/2018,0.737844,0.740851,0.736279,0.738171,0.738171,0
7/6/2018,0.738716,0.744402,0.73779,0.738662,0.738662,0
7/9/2018,0.743605,0.748408,0.743605,0.743633,0.743633,0
7/10/2018,0.747049,0.748391,0.743108,0.747049,0.747049,0
7/11/2018,0.741752,0.742909,0.738389,0.7414,0.7414,0
7/12/2018,0.73654,0.741961,0.736193,0.736589,0.736589,0
7/13/2018,0.740702,0.74228,0.73692,0.740686,0.740686,0
7/16/2018,0.741878,0.744325,0.741043,0.742115,0.742115,0
7/17/2018,0.7414,0.743826,0.738716,0.741471,0.741471,0
7/18/2018,0.737898,0.739607,0.734419,0.737741,0.737741,0
7/19/2018,0.740192,0.743992,0.732418,0.739891,0.739891,0
7/20/2018,0.736323,0.74228,0.732064,0.736279,0.736279,0
7/23/2018,0.743312,0.743528,0.737659,0.743301,0.743301,0
7/24/2018,0.738007,0.743384,0.736128,0.738007,0.738007,0
7/25/2018,0.74271,0.744048,0.739262,0.742622,0.742622,0
7/26/2018,0.746046,0.74638,0.737953,0.74594,0.74594,0
7/27/2018,0.738334,0.74162,0.737061,0.738007,0.738007,0
7/30/2018,0.740028,0.7414,0.738732,0.740083,0.740083,0
7/31/2018,0.740938,0.744214,0.740461,0.74073,0.74073,0
8/1/2018,0.741851,0.742501,0.73993,0.74195,0.74195,0
8/2/2018,0.740582,0.741021,0.73564,0.740582,0.740582,0
8/3/2018,0.735981,0.741125,0.734878,0.736008,0.736008,0
8/6/2018,0.739443,0.740576,0.737572,0.73959,0.73959,0
8/7/2018,0.738607,0.744103,0.738498,0.738552,0.738552,0
8/8/2018,0.742611,0.743605,0.738492,0.742446,0.742446,0
8/9/2018,0.742661,0.745323,0.73929,0.742777,0.742777,0
8/10/2018,0.737354,0.737681,0.728544,0.737246,0.737246,0
8/13/2018,0.728762,0.729288,0.726332,0.72881,0.72881,0
8/14/2018,0.726422,0.728385,0.723788,0.726797,0.726797,0
8/15/2018,0.723798,0.723798,0.720305,0.723589,0.723589,0
8/16/2018,0.723694,0.728704,0.722804,0.723369,0.723369,0
8/17/2018,0.726111,0.729022,0.725531,0.725953,0.725953,0
8/20/2018,0.730887,0.73185,0.72965,0.730818,0.730818,0
8/21/2018,0.733622,0.736594,0.733439,0.733649,0.733649,0
8/22/2018,0.736198,0.73654,0.733514,0.735981,0.735981,0
8/23/2018,0.733407,0.733407,0.726269,0.733299,0.733299,0
8/24/2018,0.724428,0.73443,0.723898,0.724323,0.724323,0
8/27/2018,0.734268,0.735024,0.730887,0.734408,0.734408,0
8/28/2018,0.73497,0.736377,0.732257,0.734862,0.734862,0
8/29/2018,0.7347,0.735078,0.727696,0.734107,0.734107,0
8/30/2018,0.731112,0.731112,0.72619,0.731192,0.731192,0
8/31/2018,0.726164,0.72648,0.719011,0.726164,0.726164,0
9/3/2018,0.718912,0.722387,0.717,0.719321,0.719321,0
9/4/2018,0.720617,0.723589,0.715932,0.720825,0.720825,0
9/5/2018,0.718546,0.721813,0.714796,0.718339,0.718339,0
9/6/2018,0.719616,0.721084,0.716743,0.719611,0.719611,0
9/7/2018,0.719062,0.719238,0.712809,0.719062,0.719062,0
9/10/2018,0.711389,0.713419,0.70999,0.711794,0.711794,0
9/11/2018,0.710884,0.713012,0.708617,0.710985,0.710985,0
9/12/2018,0.711187,0.718081,0.709421,0.711071,0.711071,0
9/13/2018,0.717051,0.723014,0.716851,0.717062,0.717062,0
9/14/2018,0.718701,0.721709,0.717129,0.718804,0.718804,0
9/17/2018,0.71426,0.719735,0.71426,0.714592,0.714592,0
9/18/2018,0.71449,0.722126,0.71449,0.714592,0.714592,0
9/19/2018,0.722491,0.727431,0.721501,0.722601,0.722601,0
9/20/2018,0.725948,0.729022,0.725521,0.725953,0.725953,0
9/21/2018,0.728704,0.7303,0.726549,0.728651,0.728651,0
9/24/2018,0.728014,0.728279,0.725321,0.727855,0.727855,0
9/25/2018,0.725258,0.726375,0.723694,0.725321,0.725321,0
9/26/2018,0.724848,0.728491,0.724113,0.7249,0.7249,0
9/27/2018,0.725531,0.726903,0.721033,0.725789,0.725789,0
9/28/2018,0.72058,0.724218,0.720461,0.720513,0.720513,0
10/1/2018,0.722298,0.722804,0.720767,0.722392,0.722392,0
10/2/2018,0.72281,0.723746,0.716332,0.722857,0.722857,0
10/3/2018,0.718701,0.71958,0.713572,0.718752,0.718752,0
10/4/2018,0.709668,0.710278,0.706669,0.709623,0.709623,0
10/5/2018,0.708065,0.708662,0.704791,0.7081,0.7081,0
10/8/2018,0.705418,0.707814,0.70431,0.705288,0.705288,0
10/9/2018,0.707314,0.709623,0.705467,0.707364,0.707364,0
10/10/2018,0.711379,0.713216,0.708818,0.711491,0.711491,0
10/11/2018,0.706514,0.712809,0.706065,0.706414,0.706414,0
10/12/2018,0.712438,0.713842,0.711202,0.712454,0.712454,0
10/15/2018,0.710671,0.714745,0.709925,0.710783,0.710783,0
10/16/2018,0.713725,0.715154,0.711318,0.713542,0.713542,0
10/17/2018,0.71398,0.715968,0.711238,0.713913,0.713913,0
10/18/2018,0.711086,0.715205,0.711086,0.711101,0.711101,0
10/19/2018,0.709552,0.715001,0.709109,0.709723,0.709723,0
10/22/2018,0.711592,0.712606,0.708416,0.711329,0.711329,0
10/23/2018,0.707164,0.709119,0.705612,0.707269,0.707269,0
10/24/2018,0.70931,0.710783,0.706864,0.709119,0.709119,0
10/25/2018,0.706314,0.710026,0.705766,0.706299,0.706299,0
10/26/2018,0.70794,0.708918,0.702198,0.708115,0.708115,0
10/29/2018,0.709759,0.710889,0.707399,0.709774,0.709774,0
10/30/2018,0.706414,0.712048,0.70596,0.706329,0.706329,0
10/31/2018,0.70992,0.710621,0.707464,0.709925,0.709925,0
11/1/2018,0.708316,0.720981,0.70808,0.708316,0.708316,0
11/2/2018,0.720451,0.7259,0.719373,0.720513,0.720513,0
11/5/2018,0.719808,0.721813,0.718391,0.719828,0.719828,0
11/6/2018,0.721241,0.72406,0.72069,0.721293,0.721293,0
11/7/2018,0.72426,0.730193,0.721449,0.72436,0.72436,0
11/8/2018,0.727569,0.730092,0.726559,0.72759,0.72759,0
11/9/2018,0.726586,0.727114,0.722439,0.726681,0.726681,0
11/12/2018,0.72271,0.723903,0.718856,0.7227,0.7227,0
11/13/2018,0.71736,0.722335,0.716589,0.717566,0.717566,0
11/14/2018,0.723118,0.723788,0.718907,0.723139,0.723139,0
11/15/2018,0.723432,0.729767,0.723369,0.723484,0.723484,0
11/16/2018,0.727188,0.731989,0.72509,0.727167,0.727167,0
11/19/2018,0.732011,0.732708,0.728688,0.731797,0.731797,0
11/20/2018,0.729671,0.730193,0.723312,0.729501,0.729501,0
11/21/2018,0.721719,0.727802,0.721084,0.721657,0.721657,0
11/22/2018,0.726222,0.727008,0.723599,0.726216,0.726216,0
11/23/2018,0.725163,0.725689,0.722001,0.725021,0.725021,0
11/26/2018,0.723327,0.727696,0.722596,0.72338,0.72338,0
11/27/2018,0.722491,0.726956,0.720513,0.72235,0.72235,0
11/28/2018,0.722919,0.7249,0.722262,0.722961,0.722961,0
11/29/2018,0.730514,0.734484,0.729591,0.730252,0.730252,0
11/30/2018,0.732279,0.732708,0.728597,0.732188,0.732188,0
12/3/2018,0.737354,0.739317,0.734916,0.737311,0.737311,0
12/4/2018,0.735565,0.739317,0.734948,0.735689,0.735689,0
12/5/2018,0.7347,0.73551,0.726048,0.734592,0.734592,0
12/6/2018,0.726375,0.726375,0.719419,0.726639,0.726639,0
12/7/2018,0.723401,0.724113,0.720648,0.723118,0.723118,0
12/10/2018,0.71836,0.722804,0.718128,0.718494,0.718494,0
12/11/2018,0.719321,0.7227,0.718597,0.719099,0.719099,0
12/12/2018,0.721308,0.723317,0.720305,0.721293,0.721293,0
12/13/2018,0.721397,0.72469,0.721293,0.722126,0.722126,0
12/14/2018,0.72223,0.722852,0.715292,0.722491,0.722491,0
12/17/2018,0.717566,0.718732,0.717,0.717566,0.717566,0
12/18/2018,0.717978,0.720617,0.717139,0.717721,0.717721,0
12/19/2018,0.71899,0.720202,0.717087,0.718804,0.718804,0
12/20/2018,0.711359,0.714939,0.708717,0.711389,0.711389,0
12/21/2018,0.711794,0.712301,0.707214,0.711592,0.711592,0
12/24/2018,0.7049,0.707014,0.704558,0.70502,0.70502,0
12/25/2018,0.704771,0.707764,0.703631,0.705219,0.705219,0
12/26/2018,0.70492,0.707214,0.703329,0.704612,0.704612,0
12/27/2018,0.707289,0.707764,0.701804,0.707479,0.707479,0
12/28/2018,0.703433,0.706914,0.703092,0.703532,0.703532,0
12/31/2018,0.704325,0.707314,0.703631,0.704473,0.704473,0
1/1/2019,0.704176,0.711035,0.701508,0.704176,0.704176,0
1/2/2019,0.704722,0.704821,0.69847,0.704791,0.704791,0
1/3/2019,0.692008,0.701951,0.691946,0.691898,0.691898,0
1/4/2019,0.700722,0.711238,0.699496,0.700624,0.700624,0
1/7/2019,0.712606,0.714388,0.711551,0.712378,0.712378,0
1/8/2019,0.714602,0.715103,0.711789,0.714592,0.714592,0
1/9/2019,0.71623,0.719424,0.714388,0.716332,0.716332,0
1/10/2019,0.717648,0.719787,0.714643,0.717566,0.717566,0
1/11/2019,0.719062,0.723484,0.718288,0.718701,0.718701,0
1/14/2019,0.720305,0.721719,0.717721,0.720513,0.720513,0
1/15/2019,0.720108,0.722596,0.71854,0.719942,0.719942,0
1/16/2019,0.720669,0.721188,0.716281,0.720767,0.720767,0
1/17/2019,0.71699,0.717618,0.714745,0.717309,0.717309,0
1/18/2019,0.719114,0.720513,0.716846,0.719031,0.719031,0
1/21/2019,0.716332,0.717875,0.714061,0.716384,0.716384,0
1/22/2019,0.715922,0.716076,0.712251,0.715891,0.715891,0
1/23/2019,0.712149,0.714592,0.712048,0.71221,0.71221,0
1/24/2019,0.71474,0.716692,0.708567,0.714796,0.714796,0
1/25/2019,0.708918,0.717721,0.707699,0.709119,0.709119,0
1/28/2019,0.717978,0.720617,0.716435,0.717942,0.717942,0
1/29/2019,0.716599,0.717618,0.713959,0.716599,0.716599,0
1/30/2019,0.71582,0.720617,0.715103,0.715922,0.715922,0
1/31/2019,0.725379,0.72948,0.72469,0.725468,0.725468,0
2/1/2019,0.72722,0.728385,0.723694,0.727167,0.727167,0
2/4/2019,0.724958,0.725426,0.721188,0.7249,0.7249,0
2/5/2019,0.721417,0.726691,0.719549,0.721402,0.721402,0
2/6/2019,0.724375,0.724795,0.712271,0.724375,0.724375,0
2/7/2019,0.711283,0.711997,0.70917,0.710995,0.710995,0
2/8/2019,0.709431,0.710177,0.706115,0.709542,0.709542,0
2/11/2019,0.71001,0.710752,0.706065,0.710177,0.710177,0
2/12/2019,0.706414,0.709925,0.705567,0.706349,0.706349,0
2/13/2019,0.710278,0.713674,0.70927,0.71048,0.71048,0
2/14/2019,0.709139,0.713318,0.707965,0.70922,0.70922,0
2/15/2019,0.710439,0.712504,0.70816,0.710328,0.710328,0
2/18/2019,0.714459,0.716076,0.71255,0.714541,0.714541,0
2/19/2019,0.713063,0.715001,0.710429,0.713216,0.713216,0
2/20/2019,0.716897,0.717932,0.714235,0.716692,0.716692,0
2/21/2019,0.717103,0.720877,0.707739,0.717,0.717,0
2/22/2019,0.710712,0.714184,0.708516,0.710884,0.710884,0
2/25/2019,0.715599,0.718442,0.713521,0.715922,0.715922,0
2/26/2019,0.717309,0.718494,0.714235,0.717412,0.717412,0
2/27/2019,0.71943,0.719683,0.712962,0.719399,0.719399,0
2/28/2019,0.714592,0.716579,0.709723,0.714847,0.714847,0
3/1/2019,0.710021,0.712403,0.707965,0.710278,0.710278,0
3/4/2019,0.709925,0.710076,0.707614,0.710031,0.710031,0
3/5/2019,0.709119,0.70922,0.706015,0.70922,0.70922,0
3/6/2019,0.708868,0.709159,0.702252,0.708742,0.708742,0
3/7/2019,0.703284,0.705318,0.702361,0.703482,0.703482,0
3/8/2019,0.702218,0.705318,0.700388,0.702346,0.702346,0
3/11/2019,0.70369,0.706714,0.702711,0.703928,0.703928,0
3/12/2019,0.707199,0.70932,0.70619,0.707339,0.707339,0
3/13/2019,0.706314,0.708868,0.70502,0.706414,0.706414,0
3/14/2019,0.708632,0.708717,0.704225,0.708717,0.708717,0
3/15/2019,0.706964,0.709723,0.706764,0.706814,0.706814,0
3/18/2019,0.708416,0.7122,0.706364,0.708291,0.708291,0
3/19/2019,0.709819,0.711389,0.70928,0.709975,0.709975,0
3/20/2019,0.708818,0.710379,0.705821,0.708968,0.708968,0
3/21/2019,0.713623,0.716794,0.710318,0.713521,0.713521,0
3/22/2019,0.710783,0.711592,0.707629,0.710783,0.710783,0
3/25/2019,0.70809,0.711794,0.706614,0.708316,0.708316,0
3/26/2019,0.711389,0.714796,0.711389,0.711612,0.711612,0
3/27/2019,0.713725,0.71398,0.706964,0.713699,0.713699,0
3/28/2019,0.707914,0.710783,0.707164,0.708451,0.708451,0
3/29/2019,0.708265,0.71048,0.707679,0.708316,0.708316,0
4/1/2019,0.711339,0.713216,0.710934,0.711389,0.711389,0
4/2/2019,0.711086,0.711592,0.705418,0.71099,0.71099,0
4/3/2019,0.705617,0.712708,0.705517,0.705841,0.705841,0
4/4/2019,0.711794,0.712911,0.709874,0.711749,0.711749,0
4/5/2019,0.710985,0.713216,0.70931,0.711035,0.711035,0
4/8/2019,0.710177,0.712911,0.708868,0.710177,0.710177,0
4/9/2019,0.712149,0.715512,0.712149,0.712159,0.712159,0
4/10/2019,0.71284,0.71603,0.711061,0.712911,0.712911,0
4/11/2019,0.716589,0.716897,0.712631,0.716692,0.716692,0
4/12/2019,0.712099,0.719217,0.711668,0.712251,0.712251,0
4/15/2019,0.717412,0.7182,0.716481,0.717309,0.717309,0
4/16/2019,0.717618,0.718081,0.714082,0.717618,0.717618,0
4/17/2019,0.716481,0.720565,0.715722,0.716492,0.716492,0
4/18/2019,0.717401,0.719419,0.714745,0.717412,0.717412,0
4/19/2019,0.71473,0.716178,0.714592,0.714796,0.714796,0
4/22/2019,0.714796,0.715205,0.712901,0.715103,0.715103,0
4/23/2019,0.713063,0.713419,0.708165,0.713725,0.713725,0
4/24/2019,0.709718,0.70993,0.702296,0.709668,0.709668,0
4/25/2019,0.701361,0.702494,0.699007,0.701459,0.701459,0
4/26/2019,0.701705,0.70608,0.70082,0.701779,0.701779,0
4/29/2019,0.704523,0.706414,0.703977,0.704429,0.704429,0
4/30/2019,0.705482,0.706764,0.70326,0.705517,0.705517,0
5/1/2019,0.704871,0.706414,0.703591,0.705129,0.705129,0
5/2/2019,0.701311,0.702988,0.699589,0.701459,0.701459,0
5/3/2019,0.69935,0.702494,0.698729,0.699545,0.699545,0
5/6/2019,0.697258,0.700099,0.69635,0.697331,0.697331,0
5/7/2019,0.699447,0.704871,0.698959,0.699252,0.699252,0
5/8/2019,0.700849,0.702691,0.699545,0.700849,0.700849,0
5/9/2019,0.699242,0.699594,0.696539,0.699496,0.699496,0
5/10/2019,0.69891,0.701902,0.698602,0.698709,0.698709,0
5/13/2019,0.698329,0.698714,0.694488,0.698509,0.698509,0
5/14/2019,0.694541,0.695943,0.693577,0.694589,0.694589,0
5/15/2019,0.693818,0.693818,0.691549,0.693914,0.693914,0
5/16/2019,0.692569,0.693337,0.690084,0.692713,0.692713,0
5/17/2019,0.68918,0.689893,0.687144,0.689322,0.689322,0
5/20/2019,0.690122,0.693481,0.69006,0.690322,0.690322,0
5/21/2019,0.692161,0.692521,0.686719,0.692061,0.692061,0
5/22/2019,null,null,null,null,null,null
5/23/2019,0.687853,0.689798,0.686568,0.687758,0.687758,0
5/24/2019,0.689941,0.692377,0.688222,0.68996,0.68996,0
5/27/2019,0.692991,0.694011,0.691563,0.693289,0.693289,0
5/28/2019,0.692008,0.693577,0.691706,0.691994,0.691994,0
5/29/2019,0.692641,0.693289,0.69056,0.692617,0.692617,0
5/30/2019,0.691941,0.693722,0.690131,0.69184,0.69184,0
5/31/2019,0.690512,0.694396,0.69025,0.690608,0.690608,0
6/3/2019,0.692861,0.69667,0.692842,0.692962,0.692962,0
6/4/2019,0.697039,0.69935,0.696442,0.697204,0.697204,0
6/5/2019,0.699169,0.70082,0.697301,0.699139,0.699139,0
6/6/2019,0.697078,0.699252,0.696476,0.697107,0.697107,0
6/7/2019,0.697399,0.702168,0.696481,0.697545,0.697545,0
6/10/2019,0.699609,0.700084,0.69604,0.699589,0.699589,0
6/11/2019,0.696258,0.696621,0.69483,0.696112,0.696112,0
6/12/2019,0.696088,0.696282,0.694252,0.696088,0.696088,0
6/13/2019,0.692953,0.693818,0.690241,0.693049,0.693049,0
6/14/2019,0.691181,0.691611,0.687144,0.691324,0.691324,0
6/17/2019,0.687758,0.688516,0.6851,0.68789,0.68789,0
6/18/2019,0.685213,0.688089,0.683312,0.685401,0.685401,0
6/19/2019,0.688184,0.688705,0.685636,0.688042,0.688042,0
6/20/2019,0.688516,0.693496,0.688402,0.688549,0.688549,0
6/21/2019,0.692008,0.693818,0.690417,0.692238,0.692238,0
6/24/2019,0.694618,0.69701,0.69444,0.69443,0.69443,0
6/25/2019,0.696791,0.697691,0.69541,0.696568,0.696568,0
6/26/2019,0.696379,0.699496,0.695681,0.696185,0.696185,0
6/27/2019,0.698617,0.700722,0.698539,0.698661,0.698661,0
6/28/2019,0.700574,0.701902,0.699888,0.700378,0.700378,0
7/1/2019,0.702232,0.702494,0.696088,0.702331,0.702331,0
7/2/2019,0.696519,0.70028,0.696248,0.696476,0.696476,0
7/3/2019,0.699545,0.703878,0.698617,0.699594,0.699594,0
7/4/2019,0.703087,0.70502,0.70168,0.703131,0.703131,0
7/5/2019,0.702494,0.702988,0.695889,0.702538,0.702538,0
7/8/2019,0.698129,0.699594,0.69684,0.698275,0.698275,0
7/9/2019,0.697209,0.697691,0.692228,0.697399,0.697399,0
7/10/2019,0.692809,0.696476,0.691118,0.692713,0.692713,0
7/11/2019,0.695851,0.69891,0.695512,0.696185,0.696185,0
7/12/2019,0.697496,0.700967,0.697238,0.697258,0.697258,0
7/15/2019,0.701799,0.703977,0.701282,0.701779,0.701779,0
7/16/2019,0.703908,0.704523,0.701804,0.704002,0.704002,0
7/17/2019,0.701621,0.702296,0.699722,0.701656,0.701656,0
7/18/2019,0.700869,0.704523,0.700673,0.701016,0.701016,0
7/19/2019,0.706859,0.707914,0.704225,0.706719,0.706719,0
7/22/2019,0.704325,0.705816,0.70322,0.70431,0.70431,0
7/23/2019,0.703087,0.70368,0.699682,0.703185,0.703185,0
7/24/2019,0.699692,0.699692,0.697399,0.699741,0.699741,0
7/25/2019,0.697812,0.698714,0.695202,0.697934,0.697934,0
7/26/2019,0.695072,0.695701,0.69045,0.695217,0.695217,0
7/29/2019,0.690703,0.691802,0.689722,0.690622,0.690622,0
7/30/2019,0.689893,0.691085,0.68695,0.689941,0.689941,0
7/31/2019,0.68738,0.690084,0.686351,0.687522,0.687522,0
8/1/2019,0.684491,0.68654,0.683153,0.68465,0.68465,0
8/2/2019,0.68042,0.681989,0.676521,0.680351,0.680351,0
8/5/2019,0.679071,0.680504,0.674992,0.679302,0.679302,0
8/6/2019,0.676311,0.679995,0.676311,0.676352,0.676352,0
8/7/2019,0.676224,0.678279,0.667851,0.676302,0.676302,0
8/8/2019,0.675813,0.682128,0.675083,0.675813,0.675813,0
8/9/2019,0.681199,0.681854,0.679348,0.681171,0.681171,0
8/12/2019,0.678104,0.679542,0.674618,0.677681,0.677681,0
8/13/2019,0.675639,0.681756,0.674855,0.675589,0.675589,0
8/14/2019,0.67968,0.680508,0.673682,0.679777,0.679777,0
8/15/2019,0.67552,0.678841,0.675447,0.675402,0.675402,0
8/16/2019,0.677282,0.679579,0.67714,0.677277,0.677277,0
8/19/2019,0.678656,0.679117,0.676819,0.678661,0.678661,0
8/20/2019,0.675662,0.679532,0.675662,0.675584,0.675584,0
8/21/2019,0.677461,0.679995,0.677369,0.677521,0.677521,0
8/22/2019,0.67838,0.678518,0.675174,0.6785,0.6785,0
8/23/2019,0.675689,0.67769,0.673741,0.675584,0.675584,0
8/26/2019,0.670911,0.678841,0.670911,0.670808,0.670808,0
8/27/2019,0.677002,0.67769,0.674764,0.676956,0.676956,0
8/28/2019,0.675493,0.676087,0.673568,0.675438,0.675438,0
8/29/2019,0.673968,0.675493,0.671808,0.673959,0.673959,0
8/30/2019,0.673559,0.674082,0.670781,0.673582,0.673582,0
9/2/2019,0.672671,0.673582,0.671051,0.672766,0.672766,0
9/3/2019,0.671276,0.675904,0.668896,0.671249,0.671249,0
9/4/2019,0.676489,0.679995,0.675995,0.676398,0.676398,0
9/5/2019,0.67981,0.683013,0.679717,0.679995,0.679995,0
9/6/2019,0.68125,0.686201,0.680782,0.68118,0.68118,0
9/9/2019,0.684622,0.687711,0.68391,0.684669,0.684669,0
9/10/2019,0.686436,0.687002,0.684969,0.68653,0.68653,0
9/11/2019,0.68573,0.688492,0.684941,0.685852,0.685852,0
9/12/2019,0.687474,0.689465,0.686342,0.68738,0.68738,0
9/13/2019,0.686577,0.68918,0.686012,0.686389,0.686389,0
9/16/2019,0.687952,0.68861,0.685462,0.687994,0.687994,0
9/17/2019,0.686342,0.686719,0.683107,0.686295,0.686295,0
9/18/2019,0.686639,0.686639,0.682962,0.686625,0.686625,0
9/19/2019,0.682352,0.682352,0.67815,0.682571,0.682571,0
9/20/2019,0.679025,0.681106,0.676727,0.679279,0.679279,0
9/23/2019,0.676879,0.67838,0.676636,0.676901,0.676901,0
9/24/2019,0.677415,0.680689,0.676636,0.677599,0.677599,0
9/25/2019,0.679791,0.680318,0.674036,0.679948,0.679948,0
9/26/2019,0.675402,0.678012,0.674764,0.675539,0.675539,0
9/27/2019,0.67527,0.677966,0.674445,0.675402,0.675402,0
9/30/2019,0.676128,0.676819,0.674172,0.676087,0.676087,0
10/1/2019,0.675402,0.676009,0.667379,0.675311,0.675311,0
10/2/2019,0.670839,0.672088,0.667156,0.670871,0.670871,0
10/3/2019,0.670916,0.675402,0.670421,0.670961,0.670961,0
10/4/2019,0.6746,0.676956,0.674418,0.674532,0.674532,0
10/7/2019,0.676453,0.67659,0.673278,0.676453,0.676453,0
10/8/2019,0.67331,0.675904,0.67249,0.673251,0.673251,0
10/9/2019,0.672948,0.674955,0.672658,0.672812,0.672812,0
10/10/2019,0.671998,0.677094,0.671438,0.671817,0.671817,0
10/11/2019,0.67621,0.681106,0.676032,0.67632,0.67632,0
10/14/2019,0.67944,0.680101,0.675174,0.679639,0.679639,0
10/15/2019,0.6773,0.678933,0.674409,0.67754,0.67754,0
10/16/2019,0.675338,0.675589,0.67243,0.67532,0.67532,0
10/17/2019,0.67547,0.6836,0.67544,0.675639,0.675639,0
10/18/2019,0.6827,0.6853,0.6824,0.682547,0.682547,0
10/21/2019,0.684871,0.6883,0.684871,0.684772,0.684772,0
10/22/2019,0.687068,0.688369,0.6851,0.687059,0.687059,0
10/23/2019,0.686059,0.6863,0.683462,0.68613,0.68613,0
10/24/2019,0.68503,0.686,0.68138,0.68503,0.68503,0
10/25/2019,0.681742,0.68362,0.6811,0.681663,0.681663,0
10/28/2019,0.682249,0.68398,0.68116,0.6824,0.6824,0
10/29/2019,0.68398,0.6873,0.68398,0.68396,0.68396,0
10/30/2019,0.68571,0.6878,0.685002,0.685589,0.685589,0
10/31/2019,0.690131,0.6932,0.688909,0.689788,0.689788,0
11/1/2019,0.68935,0.69206,0.68845,0.689299,0.689299,0
11/4/2019,0.691659,0.6927,0.68948,0.6918,0.6918,0
11/5/2019,0.68871,0.6929,0.68788,0.689028,0.689028,0
11/6/2019,0.68897,0.691,0.68767,0.689085,0.689085,0
11/7/2019,0.687947,0.6913,0.686262,0.68773,0.68773,0
11/8/2019,0.68658,0.6869,0.684861,0.6861,0.6861,0
11/11/2019,0.685909,0.6866,0.68478,0.6858,0.6858,0
11/12/2019,0.68486,0.6859,0.68323,0.685025,0.685025,0
11/13/2019,0.68418,0.6856,0.68221,0.6844,0.6844,0
11/14/2019,0.68398,0.68415,0.67704,0.68395,0.68395,0
11/15/2019,0.67873,0.6817,0.67815,0.678831,0.678831,0
11/18/2019,0.681529,0.6824,0.67991,0.681598,0.681598,0
11/19/2019,0.680522,0.68331,0.6786,0.680522,0.680522,0
11/20/2019,0.68259,0.6833,0.67967,0.68249,0.68249,0
11/21/2019,0.679948,0.681408,0.6787,0.6799,0.6799,0
11/22/2019,0.67882,0.680351,0.67818,0.678942,0.678942,0
11/25/2019,0.6792,0.6801,0.67686,0.6792,0.6792,0
11/26/2019,0.67767,0.67933,0.67725,0.67764,0.67764,0
11/27/2019,0.67875,0.679302,0.67724,0.6789,0.6789,0
11/28/2019,0.676911,0.6775,0.676229,0.67672,0.67672,0
11/29/2019,0.676865,0.6781,0.67559,0.6769,0.6769,0
12/2/2019,0.676489,0.6824,0.67648,0.67648,0.67648,0
12/3/2019,0.681752,0.6863,0.681659,0.681882,0.681882,0
12/4/2019,0.68503,0.6857,0.68142,0.68487,0.68487,0
12/5/2019,0.68491,0.685542,0.682142,0.68496,0.68496,0
12/6/2019,0.683438,0.68573,0.68243,0.6833,0.6833,0
12/9/2019,0.683541,0.6838,0.68208,0.683532,0.683532,0
12/10/2019,0.6827,0.6839,0.680092,0.6828,0.6828,0
12/11/2019,0.68129,0.6869,0.68052,0.68114,0.68114,0
12/12/2019,0.687059,0.69088,0.687059,0.687049,0.687049,0
12/13/2019,0.692521,0.693,0.68653,0.692713,0.692713,0
12/16/2019,0.68752,0.69,0.68695,0.687479,0.687479,0
12/17/2019,0.687512,0.688,0.68389,0.687432,0.687432,0
12/18/2019,0.6852,0.6865,0.684018,0.68526,0.68526,0
12/19/2019,0.685551,0.68881,0.685439,0.68547,0.68547,0
12/20/2019,0.68904,0.6908,0.688563,0.6893,0.6893,0
12/23/2019,0.690622,0.6931,0.689779,0.69039,0.69039,0
12/24/2019,0.692578,0.6932,0.69131,0.69252,0.69252,0
